Created_at,Place,User,Text
2021-11-07 03:15:17+00:00,,乂MAFÏA乂,@RitNitSingh @ACBofficials @BLACKCAPS @T20WorldCup @AbuDhabiCricket Abye lourdye Afghanistan will try his best 😂😂😂 don’t you will see tomorrow @PCW_Daddy69 #NZvsAfg #WellPaidIndia #wellpaid #NamakHaram #IndVsPak https://t.co/jbRQ6cjcG9
2021-11-07 01:04:28+00:00,,The Part-time Poet,"If you can't learn to accept defeat, you can't learn anything at all.

#indvspak #INDvsNZ #ICCT20WorldCup #ICCT20WC #AfgvsNZ"
2021-11-07 00:42:51+00:00,,Ali Asghar Rajani,It will be a cracker game tonight between Pakistan and India. Oops i mean New Zealand and Afghanistan #AfgvsNZ #indvspak
2021-11-06 21:40:46+00:00,,Vivrit,"Whose true friend is #Afghanistan?
🇧🇴🇵🇰
They are warriors🏹…
Will they go on a war to qualify?

#ICCT20WorldCup2021 
#अफ़ग़ानदोस्त #WeSupportBlueTigers #AfgvsNZ #NZvsAfg #MohammadNabiEisakhil
#MohammadShahzad #RashidKhan #WeHaveWeWill #T20WorldCup #SemiFinals #LoPanga #IndvsPak"
2021-11-06 21:00:34+00:00,,Syed Junaid,"Harsha Bhogle #TeamPakistan ko dratay hoe 😀🤣😂
#dirtythings

#dirtydoings

#PAKVSAUS 

Please can somebody tell him our #ICCT20WorldCup #final done on the day when we thrash India in #IndVsPak match!! 😀😁😉

@mohsinmalvi19 
@ajmaljami https://t.co/oESvcqND00"
2021-11-06 20:57:49+00:00,,_nora.saysss,"SHAME ON THOSE WHO ARE TARGETING THE CAPTAIN AND THE LITTLE ANGEL..

GIVING RAPE THREATS THIS IS WHAT OUR INDIA IS HEADING TO...????
#indvspak #viratkholi https://t.co/HfbP5Nt3yb"
2021-11-06 20:20:22+00:00,,SHAIK,"From ""Pakistan Cricket At its Best One Minute Down Next Minute Up""

To ""They Cant Play Him , He is On Fire""

We All Grew Up
#indvspak #Ct17 #ICCT20WorldCup2021 https://t.co/EcjFP25Lse"
2021-11-06 19:10:17+00:00,,AiiK,@BCCI Right … let’s not forget about the ass whooping in the real games #IndvsPak and #IndvsNZ
2021-11-06 18:41:24+00:00,,Ashwin Seth,@mufaddal_vohra This WC didn't have any big upset except #IndvsPak hoping to see one tomorrow
2021-11-06 17:38:01+00:00,,Monumental,#indvspak final written in the stars
2021-11-06 17:28:53+00:00,,Ashwin Mehendale,"You will be amazed why India lost against Pak #indvspak in #ICCT20WorldCup2021 and how India must prepare for future encounters.

https://t.co/R4vN3Hm0kS 

PS: The tweet content is clickbaity but do have a read if you like humour... or at least an attempt at it."
2021-11-06 17:25:49+00:00,,Vinay Kumar Dokania,All set for #indvspak final https://t.co/E2N3wsj62i
2021-11-06 16:40:43+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='b850c1bfd38f30e0', url='https://api.twitter.com/1.1/geo/id/b850c1bfd38f30e0.json', place_type='country', name='India', full_name='India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[67.997691, 6.622513], [97.170672, 6.622513], [97.170672, 37.07827], [67.997691, 37.07827]]]), attributes={})",Arun karthik,"200%, rivals reach semi final in Group 1. Hope the same happens in Group 2.. #EngVSAus #IndVSPak #t20WC #indianfan #cricket"
2021-11-06 15:42:57+00:00,,SportsCafe,"A big kabaddi fixture coming up 😍

#Kabaddi #indvspak #India #indiaVsPakistan #indiankabaddi #indiaVsPakistan https://t.co/murK2yctDH"
2021-11-06 14:45:49+00:00,,#Intolerant भारतीय (Sanjeev Goyal),Wonder if @ShkhRasheed and Pakis pray for #VictoryOfIslam tomorrow in  #AfgvsNZ match? Or that phenomenon applicable exclusively for #indvspak matches?😉 https://t.co/zkdoFFuOCe
2021-11-06 14:40:58+00:00,,Dikshant Patel,"Had to get back on to meme creating for this pattern I'm seeing this week...

success ki aadat na ho to woh bhi hazam nahi hoti...

#t20worldcup2021live #T20WorldCup #indvspak2021 #IndvsPak @ICC @BCCI @harbhajan_singh @ACBofficials @WasimJaffer14 @T20WorldCup https://t.co/sgdQLEjUIH"
2021-11-06 14:29:32+00:00,,Newt20Capt,"@bhogleharsha There will be no concern...bcz...#indvspak final fixed
Mark it✅"
2021-11-06 14:01:46+00:00,,Saksham sehgal,"Still 12🇮🇳-1🇵🇰
#indvspak"
2021-11-06 13:47:07+00:00,,Vishal Kumar,"@vikrantgupta73 BSDK tumko cricket ki ABCD to aata nhi tum virat ko team se bahar karoge.And listen:-Virat in its worst form is better than many players which is at their best,which was proved in #Indvspak"
2021-11-06 13:36:41+00:00,,Mohammed Imran,"@Dhruv_rathii @SwatiIKR Some are busy to something #boycott 
Some are busy to fight against religious
Some are busy to #indvspak 
And our government are busy in election"
2021-11-06 12:27:43+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='427c27cd45726e87', url='https://api.twitter.com/1.1/geo/id/427c27cd45726e87.json', place_type='city', name='Rajkot', full_name='Rajkot, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[70.694641, 22.04699], [71.097384, 22.04699], [71.097384, 22.477865], [70.694641, 22.477865]]]), attributes={})",Deni Patel ॐ,World Cup final #indvspak ? https://t.co/8NBNxLgCEh
2021-11-06 09:52:18+00:00,,Lx kartik,"#AfgvsNZ 

JUST A HUMOR.....😉
#INDvsNZ.          #INDvSCO
#indvspak.          #INDvsAFG https://t.co/TCndlNkgLQ"
2021-11-06 09:44:32+00:00,,Muhammad Zaheer,"TV anchor and former Pakistan Television host Dr Nauman Niaz has tendered an ""unconditional apology"" 

Details: https://t.co/4LMWn1SkaY

#ShoaibAkhtar #drnoman #GameOnHai #PakvInd #IndvPak #PakvsInd #IndvsPak #T20WorldCup #Pakistan #BabarAzam #ShaheenAfridi #PakvsNz #Pakistan https://t.co/PexqKn6rPg"
2021-11-06 09:37:02+00:00,,Krishanu Patra🇮🇳🇮🇳🔥🔥,"My Prediction : IndvsPak #Final .
It would be a great tournament for cricket 👏👏👏👏 https://t.co/ArIRQb9lD2"
2021-11-06 09:29:43+00:00,,Anil P Joseph,"@sm63 @bhogleharsha 100% agree with Mr.Sanjay
Bit perplexed at the response one of the well meaning Cricketing Expert @bhogleharsha 
Even before the #IndvsPak match there were enough lead indicators of such a performance
India needs to relook at
-White Ball Cricket Template
-Its Leadership Paradigm"
2021-11-06 09:28:21+00:00,,MAYANK TALKS,"@harbhajan_singh Great to see Indian Team finally playing for Pride of 🇮🇳 in last 2 matches. For all those craps calling these matches as Fixed by @BCCI, why did they not call Third Umpire Fixed by @TheRealPCB for not giving No Ball on 
@klrahul11 dismissal and Rizwan run out in #IndVsPak match??"
2021-11-06 08:00:32+00:00,,Sunil Salian,"@KazmiWajahat Why so much hatred? 
Spread love and respect instead. 
When you post stuffs like this,you represent your whole country.
Sad to see
#spreadlove
#indvspak 
#fixedmatch"
2021-11-06 07:39:50+00:00,,Gopi Vivek,"@FIqbal83 @ESPNcricinfo Yes of course,u are also one of the Associate country and week though for us ... Just Re-read the history once INDvsPAK.. U will get the proper answer bugaa🤣"
2021-11-06 07:34:06+00:00,,Malav Shah,"All the matches of india were scheduled at night when DEW comes to play.
And Captian's misfortune continues. We lost the toss in both the important matches and had to bowl in the second innings!!#IndianCricketTeam #indvspak"
2021-11-06 07:11:19+00:00,,Rajeev Thakur (aka Raju),"Indians to Team Afghanistan
#AfgvsNZ #IndianCricketTeam #JaiHind #ICCT20WorldCup2021 #Afghanistan #NewZealand #WinAfg #INDvsPAK #indvspak https://t.co/yEVsHVzXTA"
2021-11-06 06:55:32+00:00,,देशभक्त,Afghsnistan will beat New zealand on Sunday and India vs Pakistan will face each other in world cup t20 final and India will beat Pakistan and win the world cup as well...Sattebaazi ne bc rakhi hai cricket ki hatt😡...easy for team India...mark my words #INDvsPAK #NZvsAFG
2021-11-06 06:47:05+00:00,,Sunil Kumar,"When you have preset mind and goal to achieve &amp; we can reach 86 in 6.3. this was a clear vision. Which had not been the case of #indvspak &amp; #IndvsNZ. Clarity on the way, we apply ourself is the key."
2021-11-06 05:35:14+00:00,,Allcricketnews,"Can Indian cricket team qualifies for the semi's?💥🤙🏻
#IndiaVsScotland #India #IndianCricketTeam #ind
#indvspak"
2021-11-06 05:15:13+00:00,,Shani Singh,"#indvspak 
#AfgvsNZ 
:Le Indian fan🤣- https://t.co/mFe9riNk32"
2021-11-06 04:25:17+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='07d9e0e24e486001', url='https://api.twitter.com/1.1/geo/id/07d9e0e24e486001.json', place_type='poi', name='VISHAL KHAND 4. WALKING PARK', full_name='VISHAL KHAND 4. WALKING PARK', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[80.99300225466291, 26.851202644406154], [80.99300225466291, 26.851202644406154], [80.99300225466291, 26.851202644406154], [80.99300225466291, 26.851202644406154]]]), attributes={})",Ishfaq Malik,"This is the Answer for every person who trolled #mohammadshami in #indvspak match.

#indvsscotland #IndiaVsScotland #KLRahul #viratkholi #viratkholi #ICCT20WorldCup2021 #INDvsSCO #RohithSharma #Yorker #IndianCricketTeam #INDvsNZ #bumrah #jadeja #mohammadshami https://t.co/5iuc4rw8o1"
2021-11-06 03:33:48+00:00,,রূপম সরকার,"@TimesNow It's a SHAME that news channels are still giving importance to #RakeshTikait ""a HUMBLE #Farmer with crores"" even after that expert analysis of #IndvsPak match. This GREAT SO-CALLED leader is using #FarmersProtest as a launchpad for HIS once failed political aspirations."
2021-11-06 03:32:41+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='7589e3f2b73287da', url='https://api.twitter.com/1.1/geo/id/7589e3f2b73287da.json', place_type='admin', name='Jammu & Kashmir', full_name='Jammu & Kashmir', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[72.529465, 32.27554], [77.119855, 32.27554], [77.119855, 37.07827], [72.529465, 37.07827]]]), attributes={})",Rather Aadil,"@GowharGeelani I ve a strong feelings that india is going to qualify ..
N probably we may see another #indvspak"
2021-11-06 03:21:13+00:00,,Manoj Chouhan,"@Rz38888 @Chinmay_TI @rashidkhan_19 @WasimJaffer14 @ashwinravi99 @BCCI @ACBofficials @ICC @cricketworldcup also icc should investigate indvspak match , we indians still not beleve how we could not take a single wicket..is that was fix??"
2021-11-06 01:14:51+00:00,,surya,Hoping you guys would do great in Finals against Pakistan @imVkohli #t20worldcup2021 #indvspak
2021-11-05 23:58:03+00:00,,Michael W (FRANZCO/P.O),"@ghilli008 Quite hard I reckon , hoping for the same . If #indvspak final it will be a cracker. But knowing #kohli he will lose to pak too a**hole #Annaatthe #AnnaattheStormAtBO"
2021-11-05 23:31:48+00:00,, ArviNdER SinGh BhuLlaR  💫,@CSKian716 Or v can say as #indvspak as well🤔😊
2021-11-05 20:54:10+00:00,,Armchair General,"Tags: @adgpi @IAF_MCC #indvspak  #paramveerchakra #abdulhamid #patton #centurion #DiscoveryPlus #discoveryindia #indianarmy #pattonnagar #asaluttar #tankbattles #1965war #khemkaran #battletactics #WW2 

Discovery has a great documentary on this battle
https://t.co/wUnhRVi2S9"
2021-11-05 20:48:33+00:00,,ICANQuestion,"If @shoaib100mph @iramizraja   want India vs Pakistan in final T20 Worldcup 2021.

Help Afghanistan to win against New Zealand.

Then let's fight in final .....#IndVsPak 

#AfgvsNZ #IndvspakfinalT20wc"
2021-11-05 20:29:54+00:00,,Swap2cool,While Cricket fan were busy watching #indvspak and #INDvsNZ Sattebaaz fans will be watching #AfgvsNZ
2021-11-05 20:25:06+00:00,,Kifayat Khan Swati 🇵🇰,Dear @bhogleharsha sir what you will call to this bullet fired from SHAHEEN artillery. #IndVsPak https://t.co/QHWOVsCB0t https://t.co/ofMD3iJZpm
2021-11-05 20:22:26+00:00,,Chebolu Krishnamurthy,"#indvspak I pity those hyper-nationalist Indian cricket fans who have unleashed communal abuse on Shami for having an off day after 🇮🇳 lost to Pak🇵🇰 . Terrific come back @MdShami11, @imjadeja, @Jaspritbumrah93 outstanding stuff! Top class batting by @klrahul11, Hitman @ImRo45!😍 https://t.co/jqhgEji9Kl"
2021-11-05 19:37:11+00:00,,Sikander Asif 🇵🇰,"@JACKSONVINOD4 @CricketScotland @imVkohli Even Namibia is playing better than team India so stop looking down upon Zimbabwe and Kenya...

Pride hath fall!!!
151-0 #IndVsPak"
2021-11-05 19:18:32+00:00,,نعیم حسن🇵🇸,@prif401934 @SyedBisma14 @iihtishamm then wt r they doing u beef burger ...we saw wt u people did to shami in #indvspak match..they are helpless they need to show otherwise God knows what'll happen to them.
2021-11-05 19:14:20+00:00,,Sheraz Ahmed,"@aajtak @vikrantgupta73 @SwetaSinghAT it was good cricket played by india.. well played team india. @imVkohli .
Im from pakistan and i want final should be played between #IndVsPak . Please guys buckup team india.. ihope the india’d beat new zealand @harbhajan_singh @shoaib100mph"
2021-11-05 19:09:53+00:00,,Sibá Panda,"#semis #T20WorldCup #NZvAfg
NZ should give up it's game to Afghanistan on Sunday to make INDvsPAK final,because it's not easy to get another India-Pak match in near future..NZ should understand the importance of  India Pakistan match and it should give up it's game against Afg 😁"
2021-11-05 19:04:30+00:00,,Same Stranger 🇮🇳,"1) We were sad because we had better expectations from our team. Because world knows how good Indian cricket team is. We've prove this many times in every condition. As a cricket fan looking forward for IndvsPak final.

2) ,3), 4) Its just in your eyes.
 Whoever it is Thankyou&lt;3 https://t.co/zAq2dKUqti"
2021-11-05 18:55:15+00:00,,rajput,"If Mumbai Airport is  put named ""Semi-Final"" then the Indian team can reach the semi-finals.
. #indvspak #IndianCricketTeam #ModiHaiToMumkinHai 🤣🤣🤣"
2021-11-05 18:49:47+00:00,,Keshav Sharma,"@IK_Kaptan @AyushKu75837020 @CricketScotland @imVkohli Hnji apko bhi Best of luck for semis and final. As a cricket fan, future ke  #indvspak matches m aur bhi mze aayege because pakistan team strong hori h."
2021-11-05 18:44:06+00:00,,Abhishek 🇮🇳,"#IndvsPak head to head in World Cup of 12-1 holds some statistical significance.

It reflects Pakistan's ambitious plans of reaching close to India's 1/12th of GDP.

Pakistan should beg @elonmusk for #fixing their poverty as his net worth alone is greater than Pak's GDP. #INDvSCO"
2021-11-05 18:43:53+00:00,,Abhishek 🇮🇳,"@Hamzasana14 #IndvsPak head to head in World Cup of 12-1 holds some statistical significance.

It reflects Pakistan's ambitious plans of reaching close to India's 1/12th of GDP.

Pakistan should beg @elonmusk for #fixing their poverty as his net worth alone is greater than Pak's GDP. #INDvSCO"
2021-11-05 18:41:00+00:00,,Help Each Other & Stay Safe Chennai 🌧️,"This @T20WorldCup @ICC event is just making me to feel that circket is match fixing game.. If #indvspak #Semifinal is  going happen then it's kind of confirmation.. 

Btw my prayers for @ACBofficials for your next match"
2021-11-05 18:34:12+00:00,,Sudeep Nellur 🦦,"Recently ⁦Hotstar was able to stream 10 million+ streams without any lags or glitches during IndvsPak match. 

Damn their architecture level…!🙏🏼👀

#hotstar #softwarearchitecture  https://t.co/1QQOuLZXH4"
2021-11-05 18:19:38+00:00,,Aly_Tweets❤😍,"I Think I Am The Only One Who Do Not Want India Vs Pakistan Final. 
#T20WorldCup #IndVsPak #India #Pakistan"
2021-11-05 18:00:09+00:00,,MAYANK TALKS,"@bhogleharsha Great to see Indian Team finally playing for Pride of🇮🇳 in last 2 matches. For all those craps calling these matches as Fixed by @BCCI, why did they not call Third Umpire Fixed by @TheRealPCB for not giving No Ball on 
@klrahul11 dismissal and Rizwan run out in #IndVsPak match???"
2021-11-05 17:59:25+00:00,,MAYANK TALKS,"@cricketaakash Great to see Indian Team finally playing for Pride of🇮🇳 in last 2 matches. For all those craps calling these matches as Fixed by @BCCI, why did they not call Third Umpire Fixed by @TheRealPCB for not giving No Ball on 
@klrahul11 dismissal and Rizwan run out in #IndVsPak match???"
2021-11-05 17:54:07+00:00,,#INDIC DOC 🌻🦋,@thakkar_sameet Well said … Miracles could happen &amp; who knows we have an #IndvsPak finals 😄
2021-11-05 17:48:44+00:00,,Manzoor~Wani,@sumrkhan1 Madam. That was our bad luck indVSpak. Remember 12:1 Na. I think aaj b fixing tha 😀🤣
2021-11-05 17:38:45+00:00,,🕶,@iihtishamm No we dont want. Dont want all the toxicity that comes with indvspak match
2021-11-05 17:38:13+00:00,,MAYANK TALKS,"@BCCI Great to see Indian Team finally playing for Pride of🇮🇳🇮🇳in last 2 matches. For all those craps calling these matches as Fixed by @BCCI,why did they not call Third Umpire Fixed by @TheRealPCB for not giving No Ball on 
@klrahul11 dismissal and Rizwan run out in #IndVsPak match?"
2021-11-05 17:37:45+00:00,,tarun thapar,#indvspak final... Who is looking forward https://t.co/YmsLa5LDbc
2021-11-05 17:31:53+00:00,,Gautam Aggarwal 🇮🇳,"After today's match don't know why there's a feeling coming from inside that it's going to be a #IndVsPak Final in the #T20WorldCup 

फिर #Pakistan को पता चलेगा उसका बाप कौन है 😜

#INDvsSCO #INDvSCO"
2021-11-05 17:30:03+00:00,,KarachiIsMiniPakistan,"@CricketScotland K L Rahul
In
Real Match 
#IndVsPak 8 Balls 3 Runs 

Self Finance Matches 
#INDvsSCO 19 Balls 50 Runs
#INDvsAFG 48 Balls 69 Runs

#fixed2
#WellPaidIndia
#IndiaVsScotland
.
#fixed
#fixing
.
@ICC @TheRealPCB
@ACBofficials @BCCI @CricketScotland
@klrahul11 @imVkohli https://t.co/iXdPHFvCr2"
2021-11-05 17:27:24+00:00,,INTROVERT ane NENU vachesanu 😉,"My mind says #AUSvsNZ are two teams in finals of #T20WorldCup21 
But my heart wants these #INDvsPAK two teams in final which results India in winning side. 
#ICCT20WorldCup2021 
#t20worldcup2021 
@imVkohli @babarazam258 #KaneWilliamson"
2021-11-05 17:21:48+00:00,,Midhil Melethil,"#AfgvsNz is all set to be 2 nd most watched super 12 match after #indvspak

#T20WorldCup21 
#wholeindiabehindafg"
2021-11-05 17:15:45+00:00,,Mystery,"Sorry I Think It's IMPOSSIBLE to happen in this World Cup 😔😔😔🤷‍♂️💔🙆‍♂️
#INDvsPAK
#T20WorldCup https://t.co/AcJEo7JrLO"
2021-11-05 17:14:56+00:00,,Sankha Subhra Chatterjee,"Well Played,KL!
Let's hope for the Best! 🤞
#KLRahul
#RahulDravid #INDvsSCO
#INDvAFG #indiancricket
#Afghanistan
#RaviShastri #IndiaVsNewZealand #ViratKohli #IndianCricketTeam  #indvspak #Deepavali #RohitSharma #ICC #Diwali  #BCCI #T20WorldCup #t20worldcup2021 #MSDhoni #Kohli https://t.co/8fNBDn8Rxg"
2021-11-05 17:11:05+00:00,,ᴄʜᴀʀʟɪᴇ 💜,@deanbluex Lmao. They surely are fearing the fact that India can still qualify if Afghanistan wins against NZ and they win their match will Namibia. #IndiaVsScotland #IndiavsAfghanistan #INDvsAFG #indvsscotland #INDvsAFGfixed #indvspak
2021-11-05 17:09:57+00:00,,Ashutosh,"Those who are complaining about match fix, pray to your lord of winning NZ team, otherwise you need your country's economy to fix the next game of #indvspak and that will also not help your team. 

#NZvNAM 
#AfgvsNZ 
 #fixing"
2021-11-05 17:09:49+00:00,,Dr Gul Muhammad,@Preety40325647 Kuch moments surprising hoty hn logun ko doubt main daal dety hn.. conspiracy theories her jgah hoti hn...tbh I personally want indvspak final
2021-11-05 17:05:00+00:00,,habbaan sayyed,"@iamikramblogger no.3 position we r coming slowly slowly 🤣 slow and steady wins the race
#IndvsPak #Final"
2021-11-05 16:58:12+00:00,,MAYANK TALKS,"@ICC Great to see Indian Team finally playing for Pride of🇮🇳 in last 2 matches. For all those craps calling these matches as Fixed by @BCCI, why did they not call Third Umpire Fixed by @TheRealPCB for not giving No Ball on @klrahul11 dismissal and Rizwan run out in #IndVsPak match?"
2021-11-05 16:51:02+00:00,,KarachiIsMiniPakistan,"@ICC K L Rahul
In
Real Match 
#IndVsPak 8 Balls 3 Runs 

Self Finance Matches 
#INDvsSCO 19 Balls 50 Runs
#INDvsAFG 48 Balls 69 Runs

#fixed2
#WellPaidIndia
#IndiaVsScotland
.
#fixed
#fixing
.
@ICC @TheRealPCB
@ACBofficials @BCCI @CricketScotland
@klrahul11 @imVkohli https://t.co/jXFXK95zYh"
2021-11-05 16:44:29+00:00,,Syed Ali Abbas Zaidi,"It can still possibly be the match of the decade - and India vs Pakistan final. Yes? 

#T20WorldCup21
#IndvsPak"
2021-11-05 16:41:26+00:00,,Indocracy@India,India please beat Pakistan in next T 20 match within 10 overs with 10 wickets. #Cricket #INDvSCO #T20 World Cup #IndianCricketTeam  #IndvsPak https://t.co/xdHuff1BDT
2021-11-05 16:38:58+00:00,,Sweta Singh Fan,"@vikrantgupta73 and @SwetaSinghAT and @harbhajan_singh Sir agar #indvspak final hota he to mam Jit pakki he..

But sir kya kuch special coverage ka promise karo sir agar India final Khale to please sir https://t.co/af2FkunV7f"
2021-11-05 16:38:28+00:00,,Abuzar ابوذر अबुज़र,India’s run rate is more from All In the group! -:) #indvspak in semis 😄 https://t.co/Wj1YKrVvRm
2021-11-05 16:35:55+00:00,,MuhidZ,The current Pakistani team is NOT in a position to win against India in case of a #IndvsPak final. They will prpbably deploy the 'winning combination' with atleast 4 deadweight players. #INDvsSCO
2021-11-05 16:35:27+00:00,,Abhishek Pal,"Do u think #NZvsAfg wll be more popular than #IndvsPak?
#Shami #Jadeja #Ashwin #T20WorldCup21 #BCCI #ICC #Viratkholi #RahulDravid #Babar #IndianCricket #ShaheenAfridi #NZvNAM #Afghanistan #UAE  #Pakistan #Australia #NZvNAM  #bumrah #RohitSharma #KLRahul #INDvsSCO #Nashik #Nepal"
2021-11-05 16:34:52+00:00,,Amazing info hub,"This is the Answer for every person who trolled #mohammadshami in #indvspak match.

#indvsscotland #IndiaVsScotland #KLRahul #viratkholi #viratkholi #ICCT20WorldCup2021 #INDvsSCO #RohithSharma #Yorker #IndianCricketTeam #INDvsNZ #bumrah #jadeja https://t.co/03N0NL5tK1"
2021-11-05 16:34:13+00:00,,Sujal Kaushik,Is #indvspak again  loading but Luck pls  support us...
2021-11-05 16:30:53+00:00,,Nawaz,@i_humayoun @ESPNcricinfo Will see you in final #indvspak final
2021-11-05 16:30:21+00:00,,itsyoboi5478,@meme_ki_diwani More than indvspak maybe more than any t20 match watched
2021-11-05 16:28:03+00:00,,KarachiIsMiniPakistan,"K L Rahul
In
Real Match 
#IndVsPak 8 Balls 3 Runs 

Self Finance Matches 
#INDvsSCO 19 Balls 50 Runs
#INDvsAFG 48 Balls 69 Runs

#fixed2
#WellPaidIndia
#IndiaVsScotland
.
#fixed
#fixing
.
@ICC @TheRealPCB
@ACBofficials @BCCI @CricketScotland
@klrahul11 @imVkohli"
2021-11-05 16:23:03+00:00,,sayani (ia) 🍑,These matches are no fun we need another indvspak match 😒
2021-11-05 16:22:15+00:00,,photon⁹⁷ || Stan Green Birds,Dedo Trophy Inay. #indvspak
2021-11-05 16:21:21+00:00,,Nithin👀,"@maheshs1997 Team effort needed to win the game
Ex : indvspak match 😂"
2021-11-05 16:19:09+00:00,,i am sweetest thang🍭semi-ia📚,they look like every Indian family watching INDvsPAK.😭 https://t.co/IOEu8hrv5T
2021-11-05 16:18:25+00:00,,Maira,"10 wicket win not so easy, is it? #IndVsPak #T20WorldCup21 #INDvsSCO"
2021-11-05 16:02:08+00:00,,Shubham Speaks ,@soumya_dce @ANI This is the same medical Cllg where anti-India slogans were raised after IndvsPak match !!! Agencies should keep an eye on this students !!!
2021-11-05 16:01:28+00:00,,👑,India can equal record of Pakistan in this #T20WorldCup by winning with 10 wickets in hand against Scotland in this #INDvsSCO match by scoring 86 Runs without losing wicket.Pakistan won against India by 10 wickets when Muhammad Rizwan and Babar Azam chased down 152-0 in #IndVsPak
2021-11-05 15:56:53+00:00,,Balaji,"So, @DisneyPlusHS ,a heads up. Get your systems ready to witness a higher stream count than what you experienced #indvspak , this Sunday #NZ and #AFG are playing."
2021-11-05 15:48:32+00:00,,Qais Shaikh Wazir,"#KickMovie mai Haarne ki Kick tu sonee thi.Magr yaha Jeetne ki #Kick by @SAfridiOfficial 

NoFastBowls
NoTiming
ToughBowling
Genuinely the ""Power of Arm""
UnderPressure
TurningDefeat IntoVictory

#T20WorldCup 
#MaukaMauka 
#ponkaponkaindia 
#boomboomafridi 
#PakvsIndia 
#IndVsPak https://t.co/0QMqhdulme"
2021-11-05 15:44:08+00:00,,Sparta,"Paki don't know meaning of fixing  ,they only know India's victory is equivalent to fixing .
By their logic India has purchased whole paki team 12 times , that too in my world cup.
Tumlog phle literate ho jao mulloh.
#fixing #fixed  #INDvsSCO 
#indvspak 
#INDvsAFG"
2021-11-05 15:41:28+00:00,,Aditya,@RumalGandhi @theprayagtiwari let's see what they say whenever #INDvsPAK happens
2021-11-05 15:33:45+00:00,,tenzing norgay,"Feel bad for #india 
undoubtedly they are the best team in the league.
Hope some miracle gets them through. Love you #TeamIndia despite of whatever is destined for you 
#INDvsSCO #indvspak #ICCT20WorldCup2021"
2021-11-05 15:31:15+00:00,,Samindhar🇮🇳,I am getting thought's of #indvspak  final
2021-11-05 15:10:54+00:00,"Place(_api=<tweepy.api.API object at 0x00000211D1E18308>, id='2f4ddffe675bfdf6', url='https://api.twitter.com/1.1/geo/id/2f4ddffe675bfdf6.json', place_type='city', name='Sawai Madhopur', full_name='Sawai Madhopur, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000211D1E18308>, type='Polygon', coordinates=[[[76.068744, 25.738391], [76.547115, 25.738391], [76.547115, 26.211288], [76.068744, 26.211288]]]), attributes={})",Tirthank rana,"During #indvspak match two bowlers were failed to perform
1) @MdShami11 2) @BhuviOfficial after that match shami is still getting the chances to improve his performance but Bhuvi didn't get the chance! Isn't this reverse religion card which is being played? #INDvsSCO #INDvsAFG"
2021-11-05 14:47:41+00:00,,Free Press Journal,"'Don't cry over spilled milk': Twitterati unimpressed with #Niaz's apology to #Akhtar for on-air spat

@DrNaumanNiaz @shoaib100mph @PTVSp0rts 
#naumanniaz #ShoaibAkhtar #PTV #ptvsports #PakistanCricket #Pakistan #T20WorldCup #indvspak 

https://t.co/1zq1F2It54"
2021-11-05 14:46:23+00:00,,Roshan Bhartia,#NZvsAfg will be the most watched match of the world cup 21 after #indvspak 😀🤞🏻
2021-11-05 14:30:03+00:00,,Sachin,"@cricketaakash Whoever designed the schedule for this @T20WorldCup, is of no use. All important matches like #IndVsPak , #INDvsNZ #PakvsNz are all done and now, nothing interesting because all the deciders are done. These matches would have been interesting if they were in beginning @BCCI @ICC"
2021-11-05 14:26:08+00:00,,Sachin,"Whoever designed the schedule for this @T20WorldCup, is of no use. All important matches like #IndVsPak , #INDvsNZ #PakvsNz are all done in the first week of the tournament and now, nothing interesting because all the deciders are done @BCCI @ICC @bhogleharsha  #T20WorldCup21"
2021-11-05 13:31:26+00:00,,Ruzaan,My Pakistani Butcher was in a good mood ..saw him today after #indvspak  match https://t.co/hM7OmRB4B4
2021-11-05 11:49:21+00:00,,SHAKTI DWIVEDI,"@ICC Hope was alive until 16th Over..
#WorldCupT20 #NZvNAM #indvspak 
Next Hope NZvsAfg"
2021-11-05 11:30:16+00:00,,Suryansh gupta,"Do you think india should continue bilateral series with Pakistan? 
#indvspak #IndianCricketTeam"
2021-11-05 11:23:43+00:00,,Soumya Ranjan panda,"If Namibia defeat New Zealand Today, another amendment in CAA should be done to add Namibia in it. They're doing more for India than India team in World Cup.
#ICCT20WorldCup #IndianCricketTeam #NZvNAM #NZvsIND #INDvsAFG #indvspak"
